16790 | এই কথা শুনে সাথে সাথে তাদের কাজে লাগিয়ে দেওয়া হল, শারীরিক পরিশ্রম করার মতো অনেক মানুষ আছে, কিন্তু মোটামুটি লেখাপড়া জানে এখানে এরকম মানুষের খুব অভাব। | এই কথা শুনে সাথে সাথে তাদের কাজে লাগিয়ে দেওয়া হল, শারীরিক পরিশ্রম করার মতো অনেক মানুষ আছে, কিন্তু মোটামুটি লেখাপড়া জানে এখানে এরকম মানুষের খুব অভাব।
16791 | বার্জ থেকে নানা রিলিফ বের করে ট্রলার এবং নৌকায় তোলা হতে লাগল। | বার্জ থেকে নানা রিলিফ বের করে ট্রলার এবং নৌকায় তোলা হতে লাগল।
16792 | ম্যাপে ছোট ছোট দ্বীপগুলো চিহ্নিত আছে। | ম্যাপে ছোট ছোট দ্বীপগুলো চিহ্নিত আছে।
16793 | কোথায়, কত মানুষ মারা গেছে, কতজন ঘরবাড়ি হারিয়েছে, কী পরিমাণ ক্ষয়ক্ষতি হয়েছে লিখে রাখা আছে। | কোথায়, কত মানুষ মারা গেছে, কতজন ঘরবাড়ি হারিয়েছে, কী পরিমাণ ক্ষয়ক্ষতি হয়েছে লিখে রাখা আছে।
16794 | ম্যাপ এবং লিস্ট দেখে জিনিসপত্রের পরিমাণ ঠিক করে চিরকুটে সংখ্যাটি লিখে দেওয়া হতে লাগল। | ম্যাপ এবং লিস্ট দেখে জিনিসপত্রের পরিমাণ ঠিক করে চিরকুটে সংখ্যাটি লিখে দেওয়া হতে লাগল।
16795 | সেটি দেখে মালপত্র বোঝাই করে ট্রলার-নৌকা-লঞ্চগুলো চলে যেতে শুরু করল। | সেটি দেখে মালপত্র বোঝাই করে ট্রলার-নৌকা-লঞ্চগুলো চলে যেতে শুরু করল।
16796 | যেগুলো গিয়েছে সেগুলো ফিরে আসতে শুরু করেছে। | যেগুলো গিয়েছে সেগুলো ফিরে আসতে শুরু করেছে।
16797 | সেখানে মালপত্র বোঝাই করে আবার তাদের নতুন জায়গায় পাঠানো হতে লাগল। | সেখানে মালপত্র বোঝাই করে আবার তাদের নতুন জায়গায় পাঠানো হতে লাগল।
16798 | রিলিফ ওয়ার্কে আরো অনেকে এসছে। | রিলিফ ওয়ার্কে আরো অনেকে এসছে।
16799 | একটা বড় অংশ এসেছে কিছু এনজিও থেকে। | একটা বড় অংশ এসেছে কিছু এনজিও থেকে।
16800 | বিশ্ববিদ্যালয় আর কলেজের আরো কিছু ছাত্র এসেছে। | বিশ্ববিদ্যালয় আর কলেজের আরো কিছু ছাত্র এসেছে।
16801 | ছাত্রী হিসেবে শ্রাবণীই একজন তবে ব্রিটিশ রিলিফ টিমের সাথে কয়েকজন মহিলা এসেছে। | ছাত্রী হিসেবে শ্রাবণীই একজন তবে ব্রিটিশ রিলিফ টিমের সাথে কয়েকজন মহিলা এসেছে।
16802 | জয়ন্ত যদিও মুখ টিপে হেসে বলল, তারা শুধু নামেই মহিলা, দেখতে শুনতে আকারে এবং আকৃতিতে সবাই এই দেশের বড় সন্ত্রাসীর মতো"। | জয়ন্ত যদিও মুখ টিপে হেসে বলল, তারা শুধু নামেই মহিলা, দেখতে শুনতে আকারে এবং আকৃতিতে সবাই এই দেশের বড় সন্ত্রাসীর মতো"।
16803 | সমস্ত কাজ শেষ করে ঘুমুতে ঘুমুতে গভীর রাত হয়ে গেল। | সমস্ত কাজ শেষ করে ঘুমুতে ঘুমুতে গভীর রাত হয়ে গেল।
16804 | বার্জের ডেকে সবার শোওয়ার ব্যবস্থা করা হয়েছে, শুধু মেয়েদের আলাদা কেবিন দেয়া হয়েছে। | বার্জের ডেকে সবার শোওয়ার ব্যবস্থা করা হয়েছে, শুধু মেয়েদের আলাদা কেবিন দেয়া হয়েছে।
16805 | শ্রাবণীর কেবিনটি দেখে জয়ন্ত এবং নিয়াজের চোখ হিংসায় ছোট ছোট হয়ে গেল। | শ্রাবণীর কেবিনটি দেখে জয়ন্ত এবং নিয়াজের চোখ হিংসায় ছোট ছোট হয়ে গেল।
16806 | ছোট বাংক বেড, মাথার কাছে গোল জানালা, ছোট খেলনার মতো একটা সিংক, লাগোয়া বাথরুম, সবকিছু ঝকঝক তকতক করছে। | ছোট বাংক বেড, মাথার কাছে গোল জানালা, ছোট খেলনার মতো একটা সিংক, লাগোয়া বাথরুম, সবকিছু ঝকঝক তকতক করছে।
16807 | জয়ন্ত দেখেশুনে মুখ ছুঁচালো করে বলল, তোরা না নারীবাদী মহিলা আমাদেরকে শুকনো ডেকের মাঝে শুইয়ে রেখে নিজে এরকম কেবিন নিয়ে ঘুমুচ্ছিস যে"। | জয়ন্ত দেখেশুনে মুখ ছুঁচালো করে বলল, তোরা না নারীবাদী মহিলা আমাদেরকে শুকনো ডেকের মাঝে শুইয়ে রেখে নিজে এরকম কেবিন নিয়ে ঘুমুচ্ছিস যে"।
16808 | আমি নিইনি। | আমি নিইনি।
16809 | আমাকে দেয়া হয়েছে"। | আমাকে দেয়া হয়েছে"।
16810 | ছুঁড়ে ফেলে দে। | ছুঁড়ে ফেলে দে।
16811 | বলে দে থাকব না এখানে"। | বলে দে থাকব না এখানে"।
16812 | শ্রাবণী বক্তৃতা দেয়ার ভঙ্গি করে বলল, যে জাতি নারীদের সম্মান করে না সেই জাতির উন্নতি হয় না। | শ্রাবণী বক্তৃতা দেয়ার ভঙ্গি করে বলল, যে জাতি নারীদের সম্মান করে না সেই জাতির উন্নতি হয় না।
16813 | তোরাও শেখ"। | তোরাও শেখ"।
16814 | পরের দিনটিও ব্যস্ততার মাঝে কাটল। | পরের দিনটিও ব্যস্ততার মাঝে কাটল।
16815 | বিকেলের দিকে তারা একটা দলের সাথে কাছাকাছি ছোট একটা দ্বীপে রিলিফ নিয়ে গেল। | বিকেলের দিকে তারা একটা দলের সাথে কাছাকাছি ছোট একটা দ্বীপে রিলিফ নিয়ে গেল।
16816 | তাদেরকে আসতে দেখে অনেক আগে থেকে মানুষজন ভিড় করে দাঁড়িয়ে রয়েছে। | তাদেরকে আসতে দেখে অনেক আগে থেকে মানুষজন ভিড় করে দাঁড়িয়ে রয়েছে।
16817 | শুকনো অভুক্ত মানুষ ঘরবাড়ি ভয়ঙ্কর সাইক্লোন আর জলোচ্ছ্বাসে উড়ে গেছে। | শুকনো অভুক্ত মানুষ ঘরবাড়ি ভয়ঙ্কর সাইক্লোন আর জলোচ্ছ্বাসে উড়ে গেছে।
16818 | আগে থেকে খবর পেয়েছিল বলে নিরাপদ আশ্রয়ে গিয়ে অবশ্য বেশির ভাগ মানুষ প্রাণে বেঁচে গিয়েছে। | আগে থেকে খবর পেয়েছিল বলে নিরাপদ আশ্রয়ে গিয়ে অবশ্য বেশির ভাগ মানুষ প্রাণে বেঁচে গিয়েছে।
16819 | ফিরে আসার সময় আবার তারা হকুনদিয়া দ্বীপের অন্য পাশ দিয়ে ফিরে এল। | ফিরে আসার সময় আবার তারা হকুনদিয়া দ্বীপের অন্য পাশ দিয়ে ফিরে এল।
16820 | গভীর অরণ্যে ঢেকে থাকা দ্বীপটি দূর থেকে খুব রহস্যময় মনে হয়। | গভীর অরণ্যে ঢেকে থাকা দ্বীপটি দূর থেকে খুব রহস্যময় মনে হয়।
16821 | এখানে কোনো মানুষ নেই। | এখানে কোনো মানুষ নেই।
16822 | কেউ গেলে সাথে সাথে মারা পড়ে চিন্তা করলেই কেমন জানি ভয় হয়। | কেউ গেলে সাথে সাথে মারা পড়ে চিন্তা করলেই কেমন জানি ভয় হয়।
16823 | পরের দিন ঘুম থেকে উঠে জয়ন্ত আবিষ্কার করল, আজকের দিনটিতে তাদের ছুটি দেওয়া হয়েছে। | পরের দিন ঘুম থেকে উঠে জয়ন্ত আবিষ্কার করল, আজকের দিনটিতে তাদের ছুটি দেওয়া হয়েছে।
16824 | ঢাকা থেকে বেশকিছু ভলান্টিয়ার এসছে, তাদেরকে ব্যস্ত রাখার জন্যে সব কাজকর্মই তাদের ঘাড়ে চাপিয়ে দেওয়া হয়েছে। | ঢাকা থেকে বেশকিছু ভলান্টিয়ার এসছে, তাদেরকে ব্যস্ত রাখার জন্যে সব কাজকর্মই তাদের ঘাড়ে চাপিয়ে দেওয়া হয়েছে।
16825 | যেখানে বার্জটি নোঙর করে রাখা হয়েছে সেই দ্বীপটি ঘুরে দেখা যেতে পারে, কিন্তু এটি একেবারেই সাদামাটা একটা দ্বীপ। | যেখানে বার্জটি নোঙর করে রাখা হয়েছে সেই দ্বীপটি ঘুরে দেখা যেতে পারে, কিন্তু এটি একেবারেই সাদামাটা একটা দ্বীপ।
16826 | সাইক্লোনে ঘরবাড়ি ধুয়েমুছে গিয়ে আরো সাদামাটা হয়ে গেছে। | সাইক্লোনে ঘরবাড়ি ধুয়েমুছে গিয়ে আরো সাদামাটা হয়ে গেছে।
16827 | গ্রাম্য পথ ধরে হেঁটে আবিষ্কার করল সঙ্গে শ্রাবণী থাকার কারণে পেছনে ছোট ছোট বাচ্চার একটি বড় মিছিল তৈরি হয়ে গেছে। | গ্রাম্য পথ ধরে হেঁটে আবিষ্কার করল সঙ্গে শ্রাবণী থাকার কারণে পেছনে ছোট ছোট বাচ্চার একটি বড় মিছিল তৈরি হয়ে গেছে।
16828 | বাচ্চাগুলোর সাথে কথা বলার চেষ্টা করে লাভ হল না। | বাচ্চাগুলোর সাথে কথা বলার চেষ্টা করে লাভ হল না।
16829 | শহরের এই মানুষগুলোকে তারা বুঝতে পারে না। | শহরের এই মানুষগুলোকে তারা বুঝতে পারে না।
16830 | কথাবার্তা বললে তারা দৌড়ে নিরাপদ দূরত্বে গিয়ে চোখ বড় বড় করে তাকিয়ে থাকে। | কথাবার্তা বললে তারা দৌড়ে নিরাপদ দূরত্বে গিয়ে চোখ বড় বড় করে তাকিয়ে থাকে।
16831 | এরকম সময়ে জয়ন্ত বলল, চল, হকুনদিয়া দ্বীপ থেকে ঘুরে আসি"। | এরকম সময়ে জয়ন্ত বলল, চল, হকুনদিয়া দ্বীপ থেকে ঘুরে আসি"।
16832 | নিয়াজ ভুরু কুঁচকে বলল, কী বললি"। | নিয়াজ ভুরু কুঁচকে বলল, কী বললি"।
16833 | বলেছি হকুনদিয়া দ্বীপ থেকে ঘুরে আসি"। | বলেছি হকুনদিয়া দ্বীপ থেকে ঘুরে আসি"।
16834 | কীভাবে যাবি"। | কীভাবে যাবি"।
16835 | খোঁজ করলেই একটা স্পিডবোট - ট্রলার কিছু একটা পেয়ে যাব"। | খোঁজ করলেই একটা স্পিডবোট - ট্রলার কিছু একটা পেয়ে যাব"।
16836 | শ্রাবণী বলল, তারপর যখন খুন হয়ে যাবি তখন কী হবে"। | শ্রাবণী বলল, তারপর যখন খুন হয়ে যাবি তখন কী হবে"।
16837 | জয়ন্ত বলল, তুই সত্যিই বিশ্বাস করিস ওখানে গেলেই মানুষ খুন হয়ে যায়"। | জয়ন্ত বলল, তুই সত্যিই বিশ্বাস করিস ওখানে গেলেই মানুষ খুন হয়ে যায়"।
16838 | সবাই যখন বলছে তখন নিশ্চয়ই একটা কারণ আছে"। | সবাই যখন বলছে তখন নিশ্চয়ই একটা কারণ আছে"।
16839 | জয়ন্ত একটু রেগে বলল, এখানকার মানুষেরা আরো কী বলেছে শুনিসনি"। | জয়ন্ত একটু রেগে বলল, এখানকার মানুষেরা আরো কী বলেছে শুনিসনি"।
16840 | কী বলেছে"। | কী বলেছে"।
16841 | বলেছে সাইক্লোনটা সোজা এদিকে আসছিল, এখানকার এক পীর সাহেব ধমক দিয়ে পুবদিকে সরিয়ে নিয়েছেন। | বলেছে সাইক্লোনটা সোজা এদিকে আসছিল, এখানকার এক পীর সাহেব ধমক দিয়ে পুবদিকে সরিয়ে নিয়েছেন।
16842 | বলছে গভীর রাতে গ্রামের রাস্তায় রাস্তায় ওলাবিলা ইনিয়ে বিনিয়ে কাঁদছে - যার অর্থ গ্রামের সব মানুষ কলেরায় মরে যাবে। | বলছে গভীর রাতে গ্রামের রাস্তায় রাস্তায় ওলাবিলা ইনিয়ে বিনিয়ে কাঁদছে - যার অর্থ গ্রামের সব মানুষ কলেরায় মরে যাবে।
16843 | বলছে চাঁদনী রাতে সুপারি গাছে বসে বসে পরীরা আকাশে উড়ছে। | বলছে চাঁদনী রাতে সুপারি গাছে বসে বসে পরীরা আকাশে উড়ছে।
16844 | আরও শুনবি"। | আরও শুনবি"।
16845 | থাক, অনেক বক্তৃতা হয়েছে"। | থাক, অনেক বক্তৃতা হয়েছে"।
16846 | জয়ন্ত গলা উঁচিয়ে বলল, তোরা যেতে না চাইলে নাই। | জয়ন্ত গলা উঁচিয়ে বলল, তোরা যেতে না চাইলে নাই।
16847 | দরকার হলে আমি একা যাব"। | দরকার হলে আমি একা যাব"।
16849 | প্রমাণ করতে চাই পুরোটা কুসংস্কার। | প্রমাণ করতে চাই পুরোটা কুসংস্কার।
16850 | আর কিছু না হোক তখন মানুষ আবার এই সুন্দর দ্বীপটায় থাকতে পারবে"। | আর কিছু না হোক তখন মানুষ আবার এই সুন্দর দ্বীপটায় থাকতে পারবে"।
16851 | শ্রাবণী কিছু না বলে জয়ন্তর চোখে তাকিয়ে রইল। | শ্রাবণী কিছু না বলে জয়ন্তর চোখে তাকিয়ে রইল।
16852 | জয়ন্ত বলল, মনে করিস না আমি পাগলামো করছি। | জয়ন্ত বলল, মনে করিস না আমি পাগলামো করছি।
16853 | এরকম একটা ব্যাপার জেনেশুনেও যদি দ্বীপটাতে অন্তত পা না ফেলে আসি তাহলে নিজের কাছে নিজের খারাপ লাগবে, মনে হবে কুসংস্কারকে প্রশ্রয় দিয়ে ফেললাম"। | এরকম একটা ব্যাপার জেনেশুনেও যদি দ্বীপটাতে অন্তত পা না ফেলে আসি তাহলে নিজের কাছে নিজের খারাপ লাগবে, মনে হবে কুসংস্কারকে প্রশ্রয় দিয়ে ফেললাম"।
16854 | ঠিক আছে"। | ঠিক আছে"।
16855 | শ্রাবণী মাথা নেড়ে বলল, আমি যাব"। | শ্রাবণী মাথা নেড়ে বলল, আমি যাব"।
16856 | নিয়াজ বলল, তাহলে আমি একা আর বসে থেকে কী করব। | নিয়াজ বলল, তাহলে আমি একা আর বসে থেকে কী করব।
16857 | আমিও যাব"। | আমিও যাব"।
16858 | জয়ন্ত হাতে কিল দিয়ে বলল, চমৎকার। | জয়ন্ত হাতে কিল দিয়ে বলল, চমৎকার।
16859 | আমি গিয়ে দেখি একটা স্পিডবোট - ট্রলার - নৌকা কিছু-একটা পাই কি না"। | আমি গিয়ে দেখি একটা স্পিডবোট - ট্রলার - নৌকা কিছু-একটা পাই কি না"।
16860 | শ্রাবণী মনে মনে আশা করছিল রিলিফ-কাজে সবাই ব্যস্ত থাকবে, জয়ন্তের এরকম পাগলামোর জন্য কিছু খুঁজে পাওয়া যাবে না। | শ্রাবণী মনে মনে আশা করছিল রিলিফ-কাজে সবাই ব্যস্ত থাকবে, জয়ন্তের এরকম পাগলামোর জন্য কিছু খুঁজে পাওয়া যাবে না।
16861 | কিন্তু দেখা গেল কিছুক্ষণের মধ্যেই জয়ন্ত একগাল হাসি নিয়ে ফিরে এল, সে জব্বার মিয়াকেই পেয়ে গেছে। | কিন্তু দেখা গেল কিছুক্ষণের মধ্যেই জয়ন্ত একগাল হাসি নিয়ে ফিরে এল, সে জব্বার মিয়াকেই পেয়ে গেছে।
16862 | জব্বার মিয়া চাইছে না তারা সেখানে যাক, কিন্তু যখন জোরাজুরি করেছে তখন শেষপর্যন্ত পৌঁছে দিতে রাজি হয়েছে। | জব্বার মিয়া চাইছে না তারা সেখানে যাক, কিন্তু যখন জোরাজুরি করেছে তখন শেষপর্যন্ত পৌঁছে দিতে রাজি হয়েছে।
16863 | কিছুক্ষণের মাঝেই দেখা গেল, সমুদ্রের নীল পানি কেটে জব্বার মিয়ার ট্রলারটা ছুটে যাচ্ছে। | কিছুক্ষণের মাঝেই দেখা গেল, সমুদ্রের নীল পানি কেটে জব্বার মিয়ার ট্রলারটা ছুটে যাচ্ছে।
16864 | ট্রলারের ছাদের ওপর তিনজন চুপচাপ বসে আছে। | ট্রলারের ছাদের ওপর তিনজন চুপচাপ বসে আছে।
16865 | হকুনদিয়া দ্বীপে পৌঁছে ট্রলারটাকে টেনে খানিকটা বালুর উপর তুলে জব্বার মিয়া নেমে এল, সে এমনিতেই কথা বেশি বলে না। | হকুনদিয়া দ্বীপে পৌঁছে ট্রলারটাকে টেনে খানিকটা বালুর উপর তুলে জব্বার মিয়া নেমে এল, সে এমনিতেই কথা বেশি বলে না।
16866 | এখন আরও কম কথা বলছে। | এখন আরও কম কথা বলছে।
16867 | জয়ন্ত বলল, থ্যাংক ইউ ভেরি মাচ জব্বার মিয়া। | জয়ন্ত বলল, থ্যাংক ইউ ভেরি মাচ জব্বার মিয়া।
16868 | আপনি নামিয়ে না দিলে আমাদের এখানে আসা হত না"। | আপনি নামিয়ে না দিলে আমাদের এখানে আসা হত না"।
16869 | কাজটা ভালো হল না"। | কাজটা ভালো হল না"।
16870 | জব্বার মিয়া নিচু গলায় বলল, এর আগেরবার যে খুন হয়েছে, আপনাদের মতোই একজন ছিল। | জব্বার মিয়া নিচু গলায় বলল, এর আগেরবার যে খুন হয়েছে, আপনাদের মতোই একজন ছিল।
16871 | কিছু-একটা সাহস দেখানোর জন্যে এসেছিল, এসে খুন হল"। | কিছু-একটা সাহস দেখানোর জন্যে এসেছিল, এসে খুন হল"।
16872 | জয়ন্ত একটু ফ্যাকাশে মুখে বলল, আমরা খুন হব না। | জয়ন্ত একটু ফ্যাকাশে মুখে বলল, আমরা খুন হব না।
16873 | আপনি কোনো চিন্তা করবেন না"। | আপনি কোনো চিন্তা করবেন না"।
16874 | এখানে আসতে চেয়েছিলেন, এসেছেন"। | এখানে আসতে চেয়েছিলেন, এসেছেন"।
16875 | জব্বার মিয়া শক্তমুখে বলল, আমি এখানে অপেক্ষা করি, আপনারা একটু ঘুরাঘুরি করে আসেন, ফেরত নিয়ে যাই"। | জব্বার মিয়া শক্তমুখে বলল, আমি এখানে অপেক্ষা করি, আপনারা একটু ঘুরাঘুরি করে আসেন, ফেরত নিয়ে যাই"।
16876 | নিয়াজ মাথা নেড়ে বলল, হ্যাঁ, জব্বার ভাই ঠিকই বলেছে। | নিয়াজ মাথা নেড়ে বলল, হ্যাঁ, জব্বার ভাই ঠিকই বলেছে।
16877 | তুই আসতে চেয়েছিলি, এসেছিস। | তুই আসতে চেয়েছিলি, এসেছিস।
16878 | এখন চল যাই"। | এখন চল যাই"।
16879 | জয়ন্ত বলল, তোরা যেতে চাইলে যা। | জয়ন্ত বলল, তোরা যেতে চাইলে যা।
16880 | আমি না-দেখে যাব না"। | আমি না-দেখে যাব না"।
16881 | এখানে দেখার কি আছে। | এখানে দেখার কি আছে।
16882 | জঙ্গল গাছপালা দেখিসনি কখনো"। | জঙ্গল গাছপালা দেখিসনি কখনো"।
16883 | জয়ন্ত বলল, আমি ভেতরে ঢুকে দেখতে চাই"। | জয়ন্ত বলল, আমি ভেতরে ঢুকে দেখতে চাই"।
16884 | জব্বার মিয়া একটা নিঃশ্বাস ফেলে ট্রলারের পাটাতন থেকে একটা কাঠ সরাল। | জব্বার মিয়া একটা নিঃশ্বাস ফেলে ট্রলারের পাটাতন থেকে একটা কাঠ সরাল।
16885 | দেখা গেল সেখানে হাতে-তৈরি একটা বন্দুক। | দেখা গেল সেখানে হাতে-তৈরি একটা বন্দুক।
16886 | বন্দুকটা হাতে নিয়ে বলল, তাহলে এইটা সাথে রাখেন"। | বন্দুকটা হাতে নিয়ে বলল, তাহলে এইটা সাথে রাখেন"।
16887 | জয়ন্ত ভুরু কুঁচ কে বলল, বেআইনি অস্ত্র। | জয়ন্ত ভুরু কুঁচ কে বলল, বেআইনি অস্ত্র।
16888 | লাইসেন্স আছে"। | লাইসেন্স আছে"।
16889 | লাইসেন্স কোথায় থাকবে। | লাইসেন্স কোথায় থাকবে।
16890 | হাতে-তৈরী বন্দুক ট্রলারে রাখি। | হাতে-তৈরী বন্দুক ট্রলারে রাখি।
16891 | চোর-ডাকাতের উৎপাতের জন্য রাখতে হয়"। | চোর-ডাকাতের উৎপাতের জন্য রাখতে হয়"।
16893 | জয়ন্ত মাথা নাড়ল, বেআইনি অস্ত্র রাখব না"। | জয়ন্ত মাথা নাড়ল, বেআইনি অস্ত্র রাখব না"।
16894 | জব্বার মিয়া খানিকক্ষণ জয়ন্তর চোখের দিকে তাকিয়ে থেকে একটা নিঃশ্বাস ফেলে বন্দুকটা আবার পাটাতনের ভেতরে রেখে কাঠ দিয়ে ঢেকে দিল। | জব্বার মিয়া খানিকক্ষণ জয়ন্তর চোখের দিকে তাকিয়ে থেকে একটা নিঃশ্বাস ফেলে বন্দুকটা আবার পাটাতনের ভেতরে রেখে কাঠ দিয়ে ঢেকে দিল।
16895 | জয়ন্ত বলল, আপনি কোনো চিন্তা করবেন না জব্বার মিয়া। | জয়ন্ত বলল, আপনি কোনো চিন্তা করবেন না জব্বার মিয়া।
16896 | আমাদের কিছু হবে না। | আমাদের কিছু হবে না।
16897 | আমরা বেশি ভিতরে যাব না – একটু ঘুরোঘুরি করে চলে আসব"। | আমরা বেশি ভিতরে যাব না – একটু ঘুরোঘুরি করে চলে আসব"।
16898 | আমায় গিয়ে রিলিফ নিয়ে যেতে হবে। | আমায় গিয়ে রিলিফ নিয়ে যেতে হবে।
16899 | রিলিফ পৌঁছে দিয়েই আমি চলে আসব। | রিলিফ পৌঁছে দিয়েই আমি চলে আসব।
16900 | আপনার ঠিক এইখানে থাকবেন"। | আপনার ঠিক এইখানে থাকবেন"।
16901 | ঠিক আছে"। | ঠিক আছে"।
16902 | জব্বার মিয়া এবার ট্রলারের ছাদের সাথে লাগানো একটা লম্বা কিরিচ টেনে বের করে ওদের দিকে এগিয়ে দিয়ে বলল, এইটা সাথে রাখেন। | জব্বার মিয়া এবার ট্রলারের ছাদের সাথে লাগানো একটা লম্বা কিরিচ টেনে বের করে ওদের দিকে এগিয়ে দিয়ে বলল, এইটা সাথে রাখেন।
16903 | এইটা রাখার জন্যে লাইসেন্স লাগে না"। | এইটা রাখার জন্যে লাইসেন্স লাগে না"।
16904 | জয়ন্ত ইতস্তত করে কিরিচটা হাতে নিল, সাবধানে ধার পরীক্ষা করে বলল, এইটা রাখব"। | জয়ন্ত ইতস্তত করে কিরিচটা হাতে নিল, সাবধানে ধার পরীক্ষা করে বলল, এইটা রাখব"।
16905 | নিয়াজ বলল, রেখে দে। | নিয়াজ বলল, রেখে দে।
16906 | কখন কী কাজে লাগে"। | কখন কী কাজে লাগে"।
16907 | যদি কোন বিপদ দেখেন আগুন জ্বালাবেন"। | যদি কোন বিপদ দেখেন আগুন জ্বালাবেন"।
16910 | ম্যাচ আছে সাথে"। | ম্যাচ আছে সাথে"।
16912 | দুইটা মোমবাতি নিয়ে যান”। | দুইটা মোমবাতি নিয়ে যান”।
16913 | দিনের বেলা মোমবাতি দিয়ে কী করব"। | দিনের বেলা মোমবাতি দিয়ে কী করব"।
16914 | সাথে রাখেন"। | সাথে রাখেন"।
16915 | বলে জব্বার মিয়া দুইটা বড় বড় মোমবাতি বের করে দিল। | বলে জব্বার মিয়া দুইটা বড় বড় মোমবাতি বের করে দিল।
16916 | নিয়াজ মোমবাতিগুলো হাতে নেয়, হঠাৎ করে সে কেমন যেন আতঙ্ক অনুভব করতে থাকে। | নিয়াজ মোমবাতিগুলো হাতে নেয়, হঠাৎ করে সে কেমন যেন আতঙ্ক অনুভব করতে থাকে।
16917 | শুকনো গলায় বলল, আর কিছু লাগবে জব্বার ভাই"। | শুকনো গলায় বলল, আর কিছু লাগবে জব্বার ভাই"।
16918 | দড়ি আর লাঠি"। | দড়ি আর লাঠি"।
16920 | দড়ি আর লাঠি কেন"। | দড়ি আর লাঠি কেন"।
16921 | জব্বার মিয়া বলল, জানি না। | জব্বার মিয়া বলল, জানি না।
16922 | তবে মানুষ বিপদে পড়লে লাগে। | তবে মানুষ বিপদে পড়লে লাগে।
16923 | আগে যে লোকটা খুন হল -”। | আগে যে লোকটা খুন হল -”।
16924 | জব্বার মিয়া হঠাৎ করে থেমে গেল। | জব্বার মিয়া হঠাৎ করে থেমে গেল।
16925 | নিয়াজ ভয়ে ভয়ে বলল, যে খুন হল"। | নিয়াজ ভয়ে ভয়ে বলল, যে খুন হল"।
16926 | না, কিছু না"। | না, কিছু না"।
16927 | জব্বার মিয়া মাথা নেড়ে বলল, আপনারা যখন যাবেনই তখন ভয় দেখিয়ে লাভ কী"। | জব্বার মিয়া মাথা নেড়ে বলল, আপনারা যখন যাবেনই তখন ভয় দেখিয়ে লাভ কী"।
16928 | তবু শুনি"। | তবু শুনি"।
16929 | শোনার কিছু নাই। | শোনার কিছু নাই।
16930 | একটা গর্তের মাঝে পড়ে ছিল - সাথে দড়ি আর অন্য মানুষ থাকলে বের হতে পারত"। | একটা গর্তের মাঝে পড়ে ছিল - সাথে দড়ি আর অন্য মানুষ থাকলে বের হতে পারত"।
16933 | সবসময় তিনজন একসাথে থাকবেন"। | সবসময় তিনজন একসাথে থাকবেন"।
16934 | ঠিক আছে"। | ঠিক আছে"।
16935 | আমি অন্ধকার হবার আগেই আসব"। | আমি অন্ধকার হবার আগেই আসব"।
16936 | ঠিক আছে"। | ঠিক আছে"।
16937 | জব্বার ট্রলার থেকে একটা লম্বা বাঁশ এবং নাইলনের কিছু দড়ি বের করে দিল। | জব্বার ট্রলার থেকে একটা লম্বা বাঁশ এবং নাইলনের কিছু দড়ি বের করে দিল।
16938 | বাঁশটা কেটে তিন টুকরো করে তিনজনের হাতে দিয়ে বলল, আল্লার মেহেরবান"। | বাঁশটা কেটে তিন টুকরো করে তিনজনের হাতে দিয়ে বলল, আল্লার মেহেরবান"।
16939 | নিয়াজ ফিসফিস করে বলল, আল্লাহ মেহেরবান"। | নিয়াজ ফিসফিস করে বলল, আল্লাহ মেহেরবান"।
16940 | আর শোনেন -” জব্বার মিয়া নিচুগলায় বলল, চোখগুলি সাবধান"। | আর শোনেন -” জব্বার মিয়া নিচুগলায় বলল, চোখগুলি সাবধান"।
16943 | চশমা থাকলে সবসময় চশমা পরে থাকবেন"। | চশমা থাকলে সবসময় চশমা পরে থাকবেন"।
16944 | জয়ন্ত অবাক হয়ে বলল, কেন"। | জয়ন্ত অবাক হয়ে বলল, কেন"।
16945 | জব্বার মিয়া কোন কথা না বলে চুপ করে দাঁড়িয়ে রইল। | জব্বার মিয়া কোন কথা না বলে চুপ করে দাঁড়িয়ে রইল।
16946 | জব্বারের ট্রলারটা শব্দ করে সমুদ্রের বুকে অদৃশ্য হয়ে যাবার পর ওরা তিনজন একজন আরেকজনের দিকে তাকায়। | জব্বারের ট্রলারটা শব্দ করে সমুদ্রের বুকে অদৃশ্য হয়ে যাবার পর ওরা তিনজন একজন আরেকজনের দিকে তাকায়।
16947 | জয়ন্ত দুর্বল গলায় বলল, কাজটা ঠিক করলাম কি না বুঝতে পারলাম না"। | জয়ন্ত দুর্বল গলায় বলল, কাজটা ঠিক করলাম কি না বুঝতে পারলাম না"।
16948 | শ্রাবণী বলল, ঠিক করিসনি। | শ্রাবণী বলল, ঠিক করিসনি।
16949 | কিন্তু এখন আর কিছু করার নেই"। | কিন্তু এখন আর কিছু করার নেই"।
16950 | জয়ন্ত দ্বীপটার দিকে তাকাল। | জয়ন্ত দ্বীপটার দিকে তাকাল।
16951 | গাছপালা-ঢাকা নিঝুম একটা দ্বীপ। | গাছপালা-ঢাকা নিঝুম একটা দ্বীপ।
16952 | সমুদ্রের ঢেউ এসে তীরে আছড়ে পড়ছে, এছাড়া কোথাও কোনো শব্দ নেই। | সমুদ্রের ঢেউ এসে তীরে আছড়ে পড়ছে, এছাড়া কোথাও কোনো শব্দ নেই।
